pos	tpm	group	gsmid	cell
11343140	0.3	CNTL	GSM3323606	DN
11343160	1.2	CNTL	GSM3323606	DN
11343180	1.1	CNTL	GSM3323606	DN
11343200	0.9	CNTL	GSM3323606	DN
11336200	1.3	CNTL	GSM3323608	SM
11336280	0.6	CNTL	GSM3323608	SM
11336300	1.3	CNTL	GSM3323608	SM
11336320	1.3	CNTL	GSM3323608	SM
11336340	0.1	CNTL	GSM3323608	SM
11336400	0.3	CNTL	GSM3323608	SM
11336420	0.8	CNTL	GSM3323608	SM
11336440	0.8	CNTL	GSM3323608	SM
11336460	0.1	CNTL	GSM3323608	SM
11336520	0.5	CNTL	GSM3323608	SM
11336540	1.2	CNTL	GSM3323608	SM
11336560	2.7	CNTL	GSM3323608	SM
11336580	1.9	CNTL	GSM3323608	SM
11336600	0.9	CNTL	GSM3323608	SM
11336820	0.1	CNTL	GSM3323608	SM
11336840	0.3	CNTL	GSM3323608	SM
11336860	0.3	CNTL	GSM3323608	SM
11336880	0.1	CNTL	GSM3323608	SM
11337000	1.2	CNTL	GSM3323608	SM
11337020	1.2	CNTL	GSM3323608	SM
11337040	0.4	CNTL	GSM3323608	SM
11337200	0.2	CNTL	GSM3323608	SM
11337220	1.1	CNTL	GSM3323608	SM
11337240	1.7	CNTL	GSM3323608	SM
11337260	1.3	CNTL	GSM3323608	SM
11337280	0.3	CNTL	GSM3323608	SM
11337320	1	CNTL	GSM3323608	SM
11337340	1.5	CNTL	GSM3323608	SM
11337360	0.9	CNTL	GSM3323608	SM
11337380	0.1	CNTL	GSM3323608	SM
11337400	0.1	CNTL	GSM3323608	SM
11337420	1.6	CNTL	GSM3323608	SM
11337440	1.8	CNTL	GSM3323608	SM
11337460	1	CNTL	GSM3323608	SM
11337480	0.1	CNTL	GSM3323608	SM
11337500	0.3	CNTL	GSM3323608	SM
11337520	0.3	CNTL	GSM3323608	SM
11337540	1.3	CNTL	GSM3323608	SM
11337560	3.3	CNTL	GSM3323608	SM
11337580	7.6	CNTL	GSM3323608	SM
11337600	7.6	CNTL	GSM3323608	SM
11337620	3.9	CNTL	GSM3323608	SM
11337640	1.6	CNTL	GSM3323608	SM
11337660	0.3	CNTL	GSM3323608	SM
11337700	1.8	CNTL	GSM3323608	SM
11337720	3.2	CNTL	GSM3323608	SM
11337740	6.5	CNTL	GSM3323608	SM
11337760	9.5	CNTL	GSM3323608	SM
11337780	9.1	CNTL	GSM3323608	SM
11337800	10.1	CNTL	GSM3323608	SM
11337820	8.7	CNTL	GSM3323608	SM
11337840	4.2	CNTL	GSM3323608	SM
11337860	4.5	CNTL	GSM3323608	SM
11337880	5.2	CNTL	GSM3323608	SM
11337900	3.6	CNTL	GSM3323608	SM
11337920	0.5	CNTL	GSM3323608	SM
11337940	0.7	CNTL	GSM3323608	SM
11337960	4.8	CNTL	GSM3323608	SM
11337980	6.9	CNTL	GSM3323608	SM
11338000	6.9	CNTL	GSM3323608	SM
11338020	5.3	CNTL	GSM3323608	SM
11338040	2.9	CNTL	GSM3323608	SM
11338060	2.5	CNTL	GSM3323608	SM
11338080	1.3	CNTL	GSM3323608	SM
11338100	1.2	CNTL	GSM3323608	SM
11338120	1.5	CNTL	GSM3323608	SM
11338140	1.2	CNTL	GSM3323608	SM
11338160	2	CNTL	GSM3323608	SM
11338180	3.9	CNTL	GSM3323608	SM
11338200	4	CNTL	GSM3323608	SM
11338220	2.5	CNTL	GSM3323608	SM
11338240	0.5	CNTL	GSM3323608	SM
11338260	0.5	CNTL	GSM3323608	SM
11338280	0.2	CNTL	GSM3323608	SM
11338300	1.7	CNTL	GSM3323608	SM
11338320	2.2	CNTL	GSM3323608	SM
11338340	1.6	CNTL	GSM3323608	SM
11338360	0.2	CNTL	GSM3323608	SM
11338460	0.1	CNTL	GSM3323608	SM
11338480	1.3	CNTL	GSM3323608	SM
11338500	1.3	CNTL	GSM3323608	SM
11338520	0.7	CNTL	GSM3323608	SM
11338540	0.9	CNTL	GSM3323608	SM
11338560	1	CNTL	GSM3323608	SM
11338580	0.8	CNTL	GSM3323608	SM
11338600	0.3	CNTL	GSM3323608	SM
11338620	0.3	CNTL	GSM3323608	SM
11338720	0.1	CNTL	GSM3323608	SM
11338740	0.3	CNTL	GSM3323608	SM
11338760	0.3	CNTL	GSM3323608	SM
11339160	0.1	CNTL	GSM3323608	SM
11339180	1	CNTL	GSM3323608	SM
11339200	1	CNTL	GSM3323608	SM
11339220	0.5	CNTL	GSM3323608	SM
11339460	0.4	CNTL	GSM3323608	SM
11339480	1	CNTL	GSM3323608	SM
11339500	1	CNTL	GSM3323608	SM
11339520	0.2	CNTL	GSM3323608	SM
11339580	1.3	CNTL	GSM3323608	SM
11339600	2.8	CNTL	GSM3323608	SM
11339620	2.4	CNTL	GSM3323608	SM
11339640	0.7	CNTL	GSM3323608	SM
11339700	0.5	CNTL	GSM3323608	SM
11339720	0.8	CNTL	GSM3323608	SM
11339740	1.7	CNTL	GSM3323608	SM
11339760	1.5	CNTL	GSM3323608	SM
11339780	2.5	CNTL	GSM3323608	SM
11339800	2.6	CNTL	GSM3323608	SM
11339820	2.5	CNTL	GSM3323608	SM
11339840	0.1	CNTL	GSM3323608	SM
11339860	0.8	CNTL	GSM3323608	SM
11339880	0.8	CNTL	GSM3323608	SM
11339900	1.4	CNTL	GSM3323608	SM
11339920	1	CNTL	GSM3323608	SM
11339940	1.4	CNTL	GSM3323608	SM
11339960	0.8	CNTL	GSM3323608	SM
11339980	0.9	CNTL	GSM3323608	SM
11340000	0.5	CNTL	GSM3323608	SM
11340020	0.4	CNTL	GSM3323608	SM
11340060	0.3	CNTL	GSM3323608	SM
11340080	0.5	CNTL	GSM3323608	SM
11340100	0.5	CNTL	GSM3323608	SM
11340120	0.5	CNTL	GSM3323608	SM
11340140	1	CNTL	GSM3323608	SM
11340160	0.8	CNTL	GSM3323608	SM
11340180	0.5	CNTL	GSM3323608	SM
11340200	0.5	CNTL	GSM3323608	SM
11340220	0.3	CNTL	GSM3323608	SM
11340240	0.3	CNTL	GSM3323608	SM
11340260	0.3	CNTL	GSM3323608	SM
11340280	1	CNTL	GSM3323608	SM
11340300	1	CNTL	GSM3323608	SM
11340320	0.2	CNTL	GSM3323608	SM
11340460	0.3	CNTL	GSM3323608	SM
11340480	0.9	CNTL	GSM3323608	SM
11340500	1.9	CNTL	GSM3323608	SM
11340520	2.3	CNTL	GSM3323608	SM
11340540	1.5	CNTL	GSM3323608	SM
11340560	0.1	CNTL	GSM3323608	SM
11340580	0.2	CNTL	GSM3323608	SM
11340600	0.8	CNTL	GSM3323608	SM
11340620	0.7	CNTL	GSM3323608	SM
11340640	0.3	CNTL	GSM3323608	SM
11340660	0.8	CNTL	GSM3323608	SM
11340680	0.9	CNTL	GSM3323608	SM
11340700	0.7	CNTL	GSM3323608	SM
11340720	0.7	CNTL	GSM3323608	SM
11340740	0.4	CNTL	GSM3323608	SM
11340760	0.2	CNTL	GSM3323608	SM
11340840	0.8	CNTL	GSM3323608	SM
11340860	1.8	CNTL	GSM3323608	SM
11340880	1.8	CNTL	GSM3323608	SM
11340900	0.2	CNTL	GSM3323608	SM
11341120	1	CNTL	GSM3323608	SM
11341140	1	CNTL	GSM3323608	SM
11341160	0.7	CNTL	GSM3323608	SM
11341200	1.1	CNTL	GSM3323608	SM
11341220	1.5	CNTL	GSM3323608	SM
11341240	1.2	CNTL	GSM3323608	SM
11341260	0.1	CNTL	GSM3323608	SM
11341300	0.1	CNTL	GSM3323608	SM
11341320	1	CNTL	GSM3323608	SM
11341340	1.9	CNTL	GSM3323608	SM
11341360	1.5	CNTL	GSM3323608	SM
11341380	1	CNTL	GSM3323608	SM
11341400	2.2	CNTL	GSM3323608	SM
11341420	2	CNTL	GSM3323608	SM
11341440	1.6	CNTL	GSM3323608	SM
11341460	0.8	CNTL	GSM3323608	SM
11341480	0.6	CNTL	GSM3323608	SM
11341500	1.7	CNTL	GSM3323608	SM
11341520	3.5	CNTL	GSM3323608	SM
11341540	3.7	CNTL	GSM3323608	SM
11341560	2.4	CNTL	GSM3323608	SM
11341580	2.6	CNTL	GSM3323608	SM
11341600	2.6	CNTL	GSM3323608	SM
11341620	1.6	CNTL	GSM3323608	SM
11341640	1.1	CNTL	GSM3323608	SM
11341660	1.5	CNTL	GSM3323608	SM
11341680	1.8	CNTL	GSM3323608	SM
11341700	1.4	CNTL	GSM3323608	SM
11341720	3.1	CNTL	GSM3323608	SM
11341740	3.7	CNTL	GSM3323608	SM
11341760	3.6	CNTL	GSM3323608	SM
11341780	1.2	CNTL	GSM3323608	SM
11341800	1.6	CNTL	GSM3323608	SM
11341820	1.3	CNTL	GSM3323608	SM
11341840	1.1	CNTL	GSM3323608	SM
11341860	1.2	CNTL	GSM3323608	SM
11341880	2.2	CNTL	GSM3323608	SM
11341900	2	CNTL	GSM3323608	SM
11341920	1.1	CNTL	GSM3323608	SM
11342000	0.6	CNTL	GSM3323608	SM
11342020	1	CNTL	GSM3323608	SM
11342040	1	CNTL	GSM3323608	SM
11342060	0.1	CNTL	GSM3323608	SM
11342140	1	CNTL	GSM3323608	SM
11342160	1	CNTL	GSM3323608	SM
11342180	0.5	CNTL	GSM3323608	SM
11342360	0.1	CNTL	GSM3323608	SM
11342380	0.3	CNTL	GSM3323608	SM
11342400	0.3	CNTL	GSM3323608	SM
11342420	0.5	CNTL	GSM3323608	SM
11342440	0.5	CNTL	GSM3323608	SM
11342460	0.2	CNTL	GSM3323608	SM
11342540	1.1	CNTL	GSM3323608	SM
11342560	1.3	CNTL	GSM3323608	SM
11342580	0.9	CNTL	GSM3323608	SM
11342660	0.1	CNTL	GSM3323608	SM
11342680	1.2	CNTL	GSM3323608	SM
11342700	2.8	CNTL	GSM3323608	SM
11342720	3.2	CNTL	GSM3323608	SM
11342740	2.1	CNTL	GSM3323608	SM
11342760	1.5	CNTL	GSM3323608	SM
11342780	1.4	CNTL	GSM3323608	SM
11342800	0.2	CNTL	GSM3323608	SM
11342820	1	CNTL	GSM3323608	SM
11342840	1	CNTL	GSM3323608	SM
11342860	0.5	CNTL	GSM3323608	SM
11342920	0.9	CNTL	GSM3323608	SM
11342940	1.5	CNTL	GSM3323608	SM
11342960	1.2	CNTL	GSM3323608	SM
11343000	2.1	CNTL	GSM3323608	SM
11343020	3.5	CNTL	GSM3323608	SM
11343040	2.7	CNTL	GSM3323608	SM
11343060	0.8	CNTL	GSM3323608	SM
11343140	1.3	CNTL	GSM3323608	SM
11343160	2	CNTL	GSM3323608	SM
11343180	1.9	CNTL	GSM3323608	SM
11343200	0.8	CNTL	GSM3323608	SM
11336200	0.1	CNTL	GSM3323609	T3
11336220	0.2	CNTL	GSM3323609	T3
11336240	0.2	CNTL	GSM3323609	T3
11336320	0.2	CNTL	GSM3323609	T3
11336340	0.2	CNTL	GSM3323609	T3
11336360	0.2	CNTL	GSM3323609	T3
11336380	0.1	CNTL	GSM3323609	T3
11336400	0.2	CNTL	GSM3323609	T3
11336420	0.2	CNTL	GSM3323609	T3
11336480	0.1	CNTL	GSM3323609	T3
11336500	0.2	CNTL	GSM3323609	T3
11336520	0.2	CNTL	GSM3323609	T3
11336540	0.1	CNTL	GSM3323609	T3
11336560	0.2	CNTL	GSM3323609	T3
11336580	0.2	CNTL	GSM3323609	T3
11337020	0.4	CNTL	GSM3323609	T3
11337040	0.4	CNTL	GSM3323609	T3
11337060	0.2	CNTL	GSM3323609	T3
11337200	0.1	CNTL	GSM3323609	T3
11337220	0.2	CNTL	GSM3323609	T3
11337240	0.2	CNTL	GSM3323609	T3
11337260	0.8	CNTL	GSM3323609	T3
11337280	1.1	CNTL	GSM3323609	T3
11337300	1.1	CNTL	GSM3323609	T3
11337320	0.6	CNTL	GSM3323609	T3
11337340	0.5	CNTL	GSM3323609	T3
11337360	0.5	CNTL	GSM3323609	T3
11337380	0.7	CNTL	GSM3323609	T3
11337400	1.6	CNTL	GSM3323609	T3
11337420	1.6	CNTL	GSM3323609	T3
11337440	1.2	CNTL	GSM3323609	T3
11337460	0.6	CNTL	GSM3323609	T3
11337480	0.5	CNTL	GSM3323609	T3
11337520	0.2	CNTL	GSM3323609	T3
11337540	0.8	CNTL	GSM3323609	T3
11337560	2	CNTL	GSM3323609	T3
11337580	3.8	CNTL	GSM3323609	T3
11337600	5.8	CNTL	GSM3323609	T3
11337620	4.3	CNTL	GSM3323609	T3
11337640	2.7	CNTL	GSM3323609	T3
11337660	1	CNTL	GSM3323609	T3
11337680	0.2	CNTL	GSM3323609	T3
11337700	0.7	CNTL	GSM3323609	T3
11337720	1.6	CNTL	GSM3323609	T3
11337740	5.8	CNTL	GSM3323609	T3
11337760	8	CNTL	GSM3323609	T3
11337780	9.6	CNTL	GSM3323609	T3
11337800	8.5	CNTL	GSM3323609	T3
11337820	6.6	CNTL	GSM3323609	T3
11337840	4	CNTL	GSM3323609	T3
11337860	4.5	CNTL	GSM3323609	T3
11337880	5.3	CNTL	GSM3323609	T3
11337900	3.5	CNTL	GSM3323609	T3
11337920	1.1	CNTL	GSM3323609	T3
11337940	0.7	CNTL	GSM3323609	T3
11337960	3.2	CNTL	GSM3323609	T3
11337980	6.9	CNTL	GSM3323609	T3
11338000	8.1	CNTL	GSM3323609	T3
11338020	7.5	CNTL	GSM3323609	T3
11338040	8.6	CNTL	GSM3323609	T3
11338060	7	CNTL	GSM3323609	T3
11338080	2.5	CNTL	GSM3323609	T3
11338100	1.1	CNTL	GSM3323609	T3
11338120	2	CNTL	GSM3323609	T3
11338140	3.5	CNTL	GSM3323609	T3
11338160	6.3	CNTL	GSM3323609	T3
11338180	6.1	CNTL	GSM3323609	T3
11338200	3.3	CNTL	GSM3323609	T3
11338220	1.4	CNTL	GSM3323609	T3
11338240	0.8	CNTL	GSM3323609	T3
11338260	0.9	CNTL	GSM3323609	T3
11338280	0.4	CNTL	GSM3323609	T3
11338300	1.2	CNTL	GSM3323609	T3
11338320	1.2	CNTL	GSM3323609	T3
11338340	0.9	CNTL	GSM3323609	T3
11338360	0.4	CNTL	GSM3323609	T3
11338380	0.6	CNTL	GSM3323609	T3
11338400	0.8	CNTL	GSM3323609	T3
11338420	0.7	CNTL	GSM3323609	T3
11338440	0.3	CNTL	GSM3323609	T3
11338520	0.1	CNTL	GSM3323609	T3
11338540	1.2	CNTL	GSM3323609	T3
11338560	1.4	CNTL	GSM3323609	T3
11338580	0.8	CNTL	GSM3323609	T3
11338600	0.2	CNTL	GSM3323609	T3
11338740	1.2	CNTL	GSM3323609	T3
11338760	1.2	CNTL	GSM3323609	T3
11338780	1.1	CNTL	GSM3323609	T3
11338800	0.4	CNTL	GSM3323609	T3
11338820	0.3	CNTL	GSM3323609	T3
11338840	0.2	CNTL	GSM3323609	T3
11338860	0.2	CNTL	GSM3323609	T3
11338900	0.1	CNTL	GSM3323609	T3
11338920	0.4	CNTL	GSM3323609	T3
11338940	0.4	CNTL	GSM3323609	T3
11338980	0.1	CNTL	GSM3323609	T3
11339000	0.2	CNTL	GSM3323609	T3
11339020	0.2	CNTL	GSM3323609	T3
11339300	0.2	CNTL	GSM3323609	T3
11339320	0.4	CNTL	GSM3323609	T3
11339340	0.4	CNTL	GSM3323609	T3
11339360	0.8	CNTL	GSM3323609	T3
11339380	1.2	CNTL	GSM3323609	T3
11339400	1.2	CNTL	GSM3323609	T3
11339500	0.6	CNTL	GSM3323609	T3
11339520	1	CNTL	GSM3323609	T3
11339540	1.6	CNTL	GSM3323609	T3
11339560	2.5	CNTL	GSM3323609	T3
11339580	2.4	CNTL	GSM3323609	T3
11339600	0.9	CNTL	GSM3323609	T3
11339620	1	CNTL	GSM3323609	T3
11339640	1	CNTL	GSM3323609	T3
11339660	1.2	CNTL	GSM3323609	T3
11339680	1.2	CNTL	GSM3323609	T3
11339700	2.4	CNTL	GSM3323609	T3
11339720	2.4	CNTL	GSM3323609	T3
11339740	2.8	CNTL	GSM3323609	T3
11339760	2.6	CNTL	GSM3323609	T3
11339780	2.1	CNTL	GSM3323609	T3
11339800	1.1	CNTL	GSM3323609	T3
11339820	1.2	CNTL	GSM3323609	T3
11339840	1.2	CNTL	GSM3323609	T3
11339860	0.8	CNTL	GSM3323609	T3
11339940	0.4	CNTL	GSM3323609	T3
11339960	0.4	CNTL	GSM3323609	T3
11339980	0.3	CNTL	GSM3323609	T3
11340000	0.2	CNTL	GSM3323609	T3
11340020	0.4	CNTL	GSM3323609	T3
11340040	0.3	CNTL	GSM3323609	T3
11340060	0.5	CNTL	GSM3323609	T3
11340080	0.8	CNTL	GSM3323609	T3
11340100	0.8	CNTL	GSM3323609	T3
11340120	0.4	CNTL	GSM3323609	T3
11340140	0.2	CNTL	GSM3323609	T3
11340180	0.1	CNTL	GSM3323609	T3
11340200	0.8	CNTL	GSM3323609	T3
11340220	0.8	CNTL	GSM3323609	T3
11340240	0.3	CNTL	GSM3323609	T3
11340300	0.3	CNTL	GSM3323609	T3
11340320	0.5	CNTL	GSM3323609	T3
11340340	0.7	CNTL	GSM3323609	T3
11340360	0.4	CNTL	GSM3323609	T3
11340380	0.1	CNTL	GSM3323609	T3
11340440	0.1	CNTL	GSM3323609	T3
11340460	0.2	CNTL	GSM3323609	T3
11340480	0.7	CNTL	GSM3323609	T3
11340500	2.1	CNTL	GSM3323609	T3
11340520	2.5	CNTL	GSM3323609	T3
11340540	1.7	CNTL	GSM3323609	T3
11340560	0.3	CNTL	GSM3323609	T3
11340580	0.5	CNTL	GSM3323609	T3
11340600	0.8	CNTL	GSM3323609	T3
11340620	0.6	CNTL	GSM3323609	T3
11340640	0.6	CNTL	GSM3323609	T3
11340660	1.6	CNTL	GSM3323609	T3
11340680	2.6	CNTL	GSM3323609	T3
11340700	1.9	CNTL	GSM3323609	T3
11340720	1.2	CNTL	GSM3323609	T3
11340740	1.7	CNTL	GSM3323609	T3
11340760	2.5	CNTL	GSM3323609	T3
11340780	1.9	CNTL	GSM3323609	T3
11340800	0.4	CNTL	GSM3323609	T3
11340820	0.1	CNTL	GSM3323609	T3
11340840	0.8	CNTL	GSM3323609	T3
11340860	0.8	CNTL	GSM3323609	T3
11340880	0.1	CNTL	GSM3323609	T3
11340920	0.4	CNTL	GSM3323609	T3
11340940	1	CNTL	GSM3323609	T3
11340960	2.3	CNTL	GSM3323609	T3
11340980	2.6	CNTL	GSM3323609	T3
11341000	1.3	CNTL	GSM3323609	T3
11341020	0.1	CNTL	GSM3323609	T3
11341060	0.8	CNTL	GSM3323609	T3
11341080	1	CNTL	GSM3323609	T3
11341100	1.5	CNTL	GSM3323609	T3
11341120	1.2	CNTL	GSM3323609	T3
11341140	0.7	CNTL	GSM3323609	T3
11341180	0.6	CNTL	GSM3323609	T3
11341200	1	CNTL	GSM3323609	T3
11341220	1	CNTL	GSM3323609	T3
11341280	0.3	CNTL	GSM3323609	T3
11341300	1	CNTL	GSM3323609	T3
11341320	1.8	CNTL	GSM3323609	T3
11341340	1.2	CNTL	GSM3323609	T3
11341360	0.8	CNTL	GSM3323609	T3
11341380	0.4	CNTL	GSM3323609	T3
11341400	0.8	CNTL	GSM3323609	T3
11341420	1	CNTL	GSM3323609	T3
11341440	1.6	CNTL	GSM3323609	T3
11341460	1.5	CNTL	GSM3323609	T3
11341480	1.3	CNTL	GSM3323609	T3
11341500	1	CNTL	GSM3323609	T3
11341520	0.9	CNTL	GSM3323609	T3
11341540	0.9	CNTL	GSM3323609	T3
11341560	0.2	CNTL	GSM3323609	T3
11341580	1	CNTL	GSM3323609	T3
11341600	1.4	CNTL	GSM3323609	T3
11341620	1.3	CNTL	GSM3323609	T3
11341720	0.1	CNTL	GSM3323609	T3
11341740	0.2	CNTL	GSM3323609	T3
11341760	0.2	CNTL	GSM3323609	T3
11341780	1	CNTL	GSM3323609	T3
11341800	1.2	CNTL	GSM3323609	T3
11341820	0.9	CNTL	GSM3323609	T3
11342000	0.3	CNTL	GSM3323609	T3
11342020	0.4	CNTL	GSM3323609	T3
11342040	0.3	CNTL	GSM3323609	T3
11342200	0.2	CNTL	GSM3323609	T3
11342220	0.6	CNTL	GSM3323609	T3
11342240	0.6	CNTL	GSM3323609	T3
11342260	0.2	CNTL	GSM3323609	T3
11342340	0.4	CNTL	GSM3323609	T3
11342360	0.6	CNTL	GSM3323609	T3
11342380	0.6	CNTL	GSM3323609	T3
11342520	0.4	CNTL	GSM3323609	T3
11342540	0.8	CNTL	GSM3323609	T3
11342560	0.8	CNTL	GSM3323609	T3
11342600	0.2	CNTL	GSM3323609	T3
11342620	0.8	CNTL	GSM3323609	T3
11342640	0.8	CNTL	GSM3323609	T3
11342660	0.7	CNTL	GSM3323609	T3
11342680	0.4	CNTL	GSM3323609	T3
11342700	0.5	CNTL	GSM3323609	T3
11342720	0.7	CNTL	GSM3323609	T3
11342740	1.2	CNTL	GSM3323609	T3
11342760	0.7	CNTL	GSM3323609	T3
11342780	0.3	CNTL	GSM3323609	T3
11342800	0.2	CNTL	GSM3323609	T3
11342820	0.3	CNTL	GSM3323609	T3
11342840	0.4	CNTL	GSM3323609	T3
11342860	0.2	CNTL	GSM3323609	T3
11336200	0.3	CNTL	GSM3323610	aN
11336220	0.3	CNTL	GSM3323610	aN
11336240	1	CNTL	GSM3323610	aN
11336260	1	CNTL	GSM3323610	aN
11336280	0.4	CNTL	GSM3323610	aN
11336420	0.2	CNTL	GSM3323610	aN
11336440	1	CNTL	GSM3323610	aN
11336460	1	CNTL	GSM3323610	aN
11336480	0.6	CNTL	GSM3323610	aN
11336500	0.3	CNTL	GSM3323610	aN
11336520	0.2	CNTL	GSM3323610	aN
11336540	0.2	CNTL	GSM3323610	aN
11336560	0.5	CNTL	GSM3323610	aN
11336580	0.4	CNTL	GSM3323610	aN
11336600	0.1	CNTL	GSM3323610	aN
11337360	0.5	CNTL	GSM3323610	aN
11337380	1.7	CNTL	GSM3323610	aN
11337400	1.7	CNTL	GSM3323610	aN
11337420	0.9	CNTL	GSM3323610	aN
11337520	1.4	CNTL	GSM3323610	aN
11337540	1.8	CNTL	GSM3323610	aN
11337560	3.1	CNTL	GSM3323610	aN
11337580	4.1	CNTL	GSM3323610	aN
11337600	4.3	CNTL	GSM3323610	aN
11337620	0.9	CNTL	GSM3323610	aN
11337640	0.2	CNTL	GSM3323610	aN
11337660	0.2	CNTL	GSM3323610	aN
11337680	0.3	CNTL	GSM3323610	aN
11337700	3.6	CNTL	GSM3323610	aN
11337720	4.5	CNTL	GSM3323610	aN
11337740	4	CNTL	GSM3323610	aN
11337760	2.7	CNTL	GSM3323610	aN
11337780	7.1	CNTL	GSM3323610	aN
11337800	8.2	CNTL	GSM3323610	aN
11337820	6.1	CNTL	GSM3323610	aN
11337840	2.6	CNTL	GSM3323610	aN
11337860	8	CNTL	GSM3323610	aN
11337880	6.9	CNTL	GSM3323610	aN
11337900	3.8	CNTL	GSM3323610	aN
11337920	0.6	CNTL	GSM3323610	aN
11337940	2.5	CNTL	GSM3323610	aN
11337960	5.1	CNTL	GSM3323610	aN
11337980	6.7	CNTL	GSM3323610	aN
11338000	6.3	CNTL	GSM3323610	aN
11338020	6.1	CNTL	GSM3323610	aN
11338040	6.6	CNTL	GSM3323610	aN
11338060	9	CNTL	GSM3323610	aN
11338080	7.2	CNTL	GSM3323610	aN
11338100	2.8	CNTL	GSM3323610	aN
11338120	3.1	CNTL	GSM3323610	aN
11338140	4.8	CNTL	GSM3323610	aN
11338160	3.8	CNTL	GSM3323610	aN
11338180	5.3	CNTL	GSM3323610	aN
11338200	5.2	CNTL	GSM3323610	aN
11338220	4.6	CNTL	GSM3323610	aN
11338240	1.3	CNTL	GSM3323610	aN
11338260	0.8	CNTL	GSM3323610	aN
11338280	0.2	CNTL	GSM3323610	aN
11338600	0.5	CNTL	GSM3323610	aN
11338620	0.5	CNTL	GSM3323610	aN
11338640	0.3	CNTL	GSM3323610	aN
11338900	0.2	CNTL	GSM3323610	aN
11338920	0.5	CNTL	GSM3323610	aN
11338940	0.5	CNTL	GSM3323610	aN
11338960	0.4	CNTL	GSM3323610	aN
11338980	0.8	CNTL	GSM3323610	aN
11339000	0.6	CNTL	GSM3323610	aN
11339020	0.3	CNTL	GSM3323610	aN
11339040	0.5	CNTL	GSM3323610	aN
11339060	0.5	CNTL	GSM3323610	aN
11339120	0.7	CNTL	GSM3323610	aN
11339140	0.8	CNTL	GSM3323610	aN
11339160	0.6	CNTL	GSM3323610	aN
11339180	0.4	CNTL	GSM3323610	aN
11339200	0.8	CNTL	GSM3323610	aN
11339220	1.1	CNTL	GSM3323610	aN
11339240	0.9	CNTL	GSM3323610	aN
11339260	0.6	CNTL	GSM3323610	aN
11339300	0.2	CNTL	GSM3323610	aN
11339320	0.3	CNTL	GSM3323610	aN
11339340	0.5	CNTL	GSM3323610	aN
11339360	0.8	CNTL	GSM3323610	aN
11339380	1	CNTL	GSM3323610	aN
11339400	0.5	CNTL	GSM3323610	aN
11339420	0.1	CNTL	GSM3323610	aN
11339580	0.2	CNTL	GSM3323610	aN
11339600	0.6	CNTL	GSM3323610	aN
11339620	1	CNTL	GSM3323610	aN
11339640	0.6	CNTL	GSM3323610	aN
11339660	0.2	CNTL	GSM3323610	aN
11339700	0.2	CNTL	GSM3323610	aN
11339720	0.5	CNTL	GSM3323610	aN
11339740	0.6	CNTL	GSM3323610	aN
11339760	1.1	CNTL	GSM3323610	aN
11339780	1.3	CNTL	GSM3323610	aN
11339800	1.5	CNTL	GSM3323610	aN
11339820	2	CNTL	GSM3323610	aN
11339840	2	CNTL	GSM3323610	aN
11339860	0.7	CNTL	GSM3323610	aN
11339880	0.2	CNTL	GSM3323610	aN
11339900	0.7	CNTL	GSM3323610	aN
11339920	0.7	CNTL	GSM3323610	aN
11339940	0.4	CNTL	GSM3323610	aN
11339960	0.7	CNTL	GSM3323610	aN
11339980	2.1	CNTL	GSM3323610	aN
11340000	2.7	CNTL	GSM3323610	aN
11340020	1.8	CNTL	GSM3323610	aN
11340040	0.8	CNTL	GSM3323610	aN
11340060	0.1	CNTL	GSM3323610	aN
11340080	1.3	CNTL	GSM3323610	aN
11340100	1.3	CNTL	GSM3323610	aN
11340120	0.9	CNTL	GSM3323610	aN
11340140	2.3	CNTL	GSM3323610	aN
11340160	2.4	CNTL	GSM3323610	aN
11340180	1.3	CNTL	GSM3323610	aN
11340260	0.9	CNTL	GSM3323610	aN
11340280	1.2	CNTL	GSM3323610	aN
11340300	1.6	CNTL	GSM3323610	aN
11340320	1	CNTL	GSM3323610	aN
11340340	0.6	CNTL	GSM3323610	aN
11340380	0.1	CNTL	GSM3323610	aN
11340400	0.3	CNTL	GSM3323610	aN
11340420	0.2	CNTL	GSM3323610	aN
11340440	0.6	CNTL	GSM3323610	aN
11340460	2.4	CNTL	GSM3323610	aN
11340480	2.8	CNTL	GSM3323610	aN
11340500	3.2	CNTL	GSM3323610	aN
11340520	1.8	CNTL	GSM3323610	aN
11340540	1	CNTL	GSM3323610	aN
11340580	0.7	CNTL	GSM3323610	aN
11340600	1.8	CNTL	GSM3323610	aN
11340620	2.5	CNTL	GSM3323610	aN
11340640	4.2	CNTL	GSM3323610	aN
11340660	3.9	CNTL	GSM3323610	aN
11340680	1.6	CNTL	GSM3323610	aN
11340700	0.1	CNTL	GSM3323610	aN
11340720	2.2	CNTL	GSM3323610	aN
11340740	3.1	CNTL	GSM3323610	aN
11340760	4.1	CNTL	GSM3323610	aN
11340780	2.8	CNTL	GSM3323610	aN
11340800	1.2	CNTL	GSM3323610	aN
11340860	0.1	CNTL	GSM3323610	aN
11340880	2.9	CNTL	GSM3323610	aN
11340900	4.1	CNTL	GSM3323610	aN
11340920	3.1	CNTL	GSM3323610	aN
11340940	0.7	CNTL	GSM3323610	aN
11341160	1.2	CNTL	GSM3323610	aN
